tasklist_id,label,deskripsi,lokasi,detail_lokasi,lokasi_merged,teks_final
8236965,Non TBC,Tampungan tidak dikembalikan dan dirapikan setelah dipakai,(B8) Workshop Champoin,Bays Champions,"(B8) Workshop Champoin, Bays Champions","[DESKRIPSI]: Tampungan tidak dikembalikan dan dirapikan setelah dipakai [LOKASI]: (B8) Workshop Champoin, Bays Champions"
8236531,5. Deviasi Loading/Dumping,Limitere belum di update,Disposal OPD East 1,Akses Front dumping Disposal PAMA,"Disposal OPD East 1, Akses Front dumping Disposal PAMA","[DESKRIPSI]: Limitere belum di update [LOKASI]: Disposal OPD East 1, Akses Front dumping Disposal PAMA"
7273830,Non TBC,TBC Tangga Bulan Oktober belum di Inspeksi berpotensi ada kerusakan yang bisa mengakibatkan Celaka,,,,[DESKRIPSI]: TBC Tangga Bulan Oktober belum di Inspeksi berpotensi ada kerusakan yang bisa mengakibatkan Celaka
8238306,Non TBC,Terdapat tumpukan material tidak disimpan pada tempat yang sudah disediakan,Crusher 02 dan OLC,Tunnel,"Crusher 02 dan OLC, Tunnel","[DESKRIPSI]: Terdapat tumpukan material tidak disimpan pada tempat yang sudah disediakan [LOKASI]: Crusher 02 dan OLC, Tunnel"
8236397,Non TBC,"Unit Ex 3952 breakdown belum terpasang safety line, utk penanda Unit breakdown",(B PMO) Workshop,Workshop Temporary KDC,"(B PMO) Workshop, Workshop Temporary KDC","[DESKRIPSI]: Unit Ex 3952 breakdown belum terpasang safety line, utk penanda Unit breakdown [LOKASI]: (B PMO) Workshop, Workshop Temporary KDC"
8236097,Non TBC,Terdapat sampah sisa makanan diruang ostirahat,Workshop Kinend - Bigshop BUMA,Ruang Istirahat,"Workshop Kinend - Bigshop BUMA, Ruang Istirahat","[DESKRIPSI]: Terdapat sampah sisa makanan diruang ostirahat [LOKASI]: Workshop Kinend - Bigshop BUMA, Ruang Istirahat"
8240622,5. Deviasi Loading/Dumping,Disposal void t4u bendera batas dumping belum di update,Pit C2HU,[C2HU] Disposal,"Pit C2HU, [C2HU] Disposal","[DESKRIPSI]: Disposal void t4u bendera batas dumping belum di update [LOKASI]: Pit C2HU, [C2HU] Disposal"
8239573,Non TBC,Jalan berlubang tidak direpair,(B8) Pit J,Front Loading OB,"(B8) Pit J, Front Loading OB","[DESKRIPSI]: Jalan berlubang tidak direpair [LOKASI]: (B8) Pit J, Front Loading OB"
8238576,Non TBC,Tempat sampah khusus limbah B3 sudah tidak layak,Towing Tug,TB PANCARAN 215,"Towing Tug, TB PANCARAN 215","[DESKRIPSI]: Tempat sampah khusus limbah B3 sudah tidak layak [LOKASI]: Towing Tug, TB PANCARAN 215"
8237672,Non TBC,INSPEKSI DAILY COVERAGE AREA SEDIMEN WASHING PAD,Washing Pad BUMA Workshop 2,Rumah Pompa & Kolam Sedimen,"Washing Pad BUMA Workshop 2, Rumah Pompa & Kolam Sedimen","[DESKRIPSI]: INSPEKSI DAILY COVERAGE AREA SEDIMEN WASHING PAD [LOKASI]: Washing Pad BUMA Workshop 2, Rumah Pompa & Kolam Sedimen"
8237419,Non TBC,Terdapat sampah yg berserakan di lantai,Workshop Bigshop BUMA,Bays Rapair/Maintenance,"Workshop Bigshop BUMA, Bays Rapair/Maintenance","[DESKRIPSI]: Terdapat sampah yg berserakan di lantai [LOKASI]: Workshop Bigshop BUMA, Bays Rapair/Maintenance"
8236776,Non TBC,Penutup mesin cuci tdk di tutup,Towing Tug,TB KSA 104,"Towing Tug, TB KSA 104","[DESKRIPSI]: Penutup mesin cuci tdk di tutup [LOKASI]: Towing Tug, TB KSA 104"
8235682,Non TBC,Lantai lokasi bor tidak keras,(B8) Area Kritis Blok 8,(B8) Drill & Blast,"(B8) Area Kritis Blok 8, (B8) Drill & Blast","[DESKRIPSI]: Lantai lokasi bor tidak keras [LOKASI]: (B8) Area Kritis Blok 8, (B8) Drill & Blast"
8235309,5. Deviasi Loading/Dumping,Tinggi bendera acuan dumping tidak standar (kurang dari 4.5 m),Pit PQRT,Disposal,"Pit PQRT, Disposal","[DESKRIPSI]: Tinggi bendera acuan dumping tidak standar (kurang dari 4.5 m) [LOKASI]: Pit PQRT, Disposal"
8241160,Non TBC,Tinggi bundwall tidak standar,Project Diversion Selatan PAMA,Front Dumping Disposal PAMA,"Project Diversion Selatan PAMA, Front Dumping Disposal PAMA","[DESKRIPSI]: Tinggi bundwall tidak standar [LOKASI]: Project Diversion Selatan PAMA, Front Dumping Disposal PAMA"
8237467,Non TBC,Belum terpasang Rambu STOP di front BMC 113,(B8) Pit J,Front Loading Coal,"(B8) Pit J, Front Loading Coal","[DESKRIPSI]: Belum terpasang Rambu STOP di front BMC 113 [LOKASI]: (B8) Pit J, Front Loading Coal"
8240476,Non TBC,apar belum diinspeksi,Aktivitas Area High Risk,IBDW Area Parkiran Workshop BMC,"Aktivitas Area High Risk, IBDW Area Parkiran Workshop BMC","[DESKRIPSI]: apar belum diinspeksi [LOKASI]: Aktivitas Area High Risk, IBDW Area Parkiran Workshop BMC"
8239854,5. Deviasi Loading/Dumping,Limiter belum di update,Project Diversion Selatan PAMA,Front Dumping Disposal PAMA,"Project Diversion Selatan PAMA, Front Dumping Disposal PAMA","[DESKRIPSI]: Limiter belum di update [LOKASI]: Project Diversion Selatan PAMA, Front Dumping Disposal PAMA"
8239009,5. Deviasi Loading/Dumping,Tinggi Bundwall tidak standard,Project Diversion Selatan PAMA,Front Dumping Disposal PAMA,"Project Diversion Selatan PAMA, Front Dumping Disposal PAMA","[DESKRIPSI]: Tinggi Bundwall tidak standard [LOKASI]: Project Diversion Selatan PAMA, Front Dumping Disposal PAMA"
8236698,Non TBC,Genangan air di jalan masuk change shift (TBC),Project Rehandling Soil OPP,Change Shift,"Project Rehandling Soil OPP, Change Shift","[DESKRIPSI]: Genangan air di jalan masuk change shift (TBC) [LOKASI]: Project Rehandling Soil OPP, Change Shift"
8237594,Non TBC,Akses pompa licin terdapat genangan air,(B8) Pit C2,Sump/Void,"(B8) Pit C2, Sump/Void","[DESKRIPSI]: Akses pompa licin terdapat genangan air [LOKASI]: (B8) Pit C2, Sump/Void"
8240555,6. Tidak terdapat pengawas/pengawas tidak memadai,Belum ada pengecekan apar pada unit EX1419,(B8) Workshop Champoin,Bays Champions,"(B8) Workshop Champoin, Bays Champions","[DESKRIPSI]: Belum ada pengecekan apar pada unit EX1419 [LOKASI]: (B8) Workshop Champoin, Bays Champions"
8239371,Non TBC,Jalan berlubang di lowwal bawah,(B8) Road Management,Jln. Ubud,"(B8) Road Management, Jln. Ubud","[DESKRIPSI]: Jalan berlubang di lowwal bawah [LOKASI]: (B8) Road Management, Jln. Ubud"
8238302,Non TBC,Apar tw 242 belum di inspeksi du bulan Februari,Workshop Fabrikasi Pama,Bays SSE,"Workshop Fabrikasi Pama, Bays SSE","[DESKRIPSI]: Apar tw 242 belum di inspeksi du bulan Februari [LOKASI]: Workshop Fabrikasi Pama, Bays SSE"
8236798,Non TBC,Resleting rompi safety belum dipasang dengan benar,(B8) Infrastucture Tambang,View Point / Bandara,"(B8) Infrastucture Tambang, View Point / Bandara","[DESKRIPSI]: Resleting rompi safety belum dipasang dengan benar [LOKASI]: (B8) Infrastucture Tambang, View Point / Bandara"
8239889,Non TBC,Tinggi bundwall disposal tidak standar,Disposal OPD East 1,Akses Front dumping Disposal PAMA,"Disposal OPD East 1, Akses Front dumping Disposal PAMA","[DESKRIPSI]: Tinggi bundwall disposal tidak standar [LOKASI]: Disposal OPD East 1, Akses Front dumping Disposal PAMA"
8235437,Non TBC,Penyimpanan barang tidak rak yang sesuai,Warehouse,Warehouse PT. MIJ SMO,Warehouse PT. MIJ SMO,[DESKRIPSI]: Penyimpanan barang tidak rak yang sesuai [LOKASI]: Warehouse PT. MIJ SMO
7008297,5. Deviasi Loading/Dumping,jarak dumping tidak ada 20 mtr dari crest line di disposal rawa,,,,[DESKRIPSI]: jarak dumping tidak ada 20 mtr dari crest line di disposal rawa
8240542,Non TBC,Lobang bor belum di sonding,(B8) Area Kritis Blok 8,(B8) Drill & Blast,"(B8) Area Kritis Blok 8, (B8) Drill & Blast","[DESKRIPSI]: Lobang bor belum di sonding [LOKASI]: (B8) Area Kritis Blok 8, (B8) Drill & Blast"
8235932,Non TBC,PENUMPUKAN CARGO MUATAN YANG JATUH DIBAWAH BC5,Floating Crane,CTS Bulk Celebes,"Floating Crane, CTS Bulk Celebes","[DESKRIPSI]: PENUMPUKAN CARGO MUATAN YANG JATUH DIBAWAH BC5 [LOKASI]: Floating Crane, CTS Bulk Celebes"
8240783,Non TBC,Jalan Licin Pasca Hujan,Project Diversion Selatan BAR,Area Parkiran Unit Change Shift BAR,"Project Diversion Selatan BAR, Area Parkiran Unit Change Shift BAR","[DESKRIPSI]: Jalan Licin Pasca Hujan [LOKASI]: Project Diversion Selatan BAR, Area Parkiran Unit Change Shift BAR"
8237820,Non TBC,Hose hidrolik arm unit ABL 203 bocor,Floating Crane,Heavy Equipment,"Floating Crane, Heavy Equipment","[DESKRIPSI]: Hose hidrolik arm unit ABL 203 bocor [LOKASI]: Floating Crane, Heavy Equipment"
8236206,5. Deviasi Loading/Dumping,belum ter up date batas dumping 10 timur ( temuan tbc ),Pit PQRT,Disposal,"Pit PQRT, Disposal","[DESKRIPSI]: belum ter up date batas dumping 10 timur ( temuan tbc ) [LOKASI]: Pit PQRT, Disposal"
8239945,Non TBC,Safety line kurang standar,(B8) Area Kritis Blok 8,(B8) Drill & Blast,"(B8) Area Kritis Blok 8, (B8) Drill & Blast","[DESKRIPSI]: Safety line kurang standar [LOKASI]: (B8) Area Kritis Blok 8, (B8) Drill & Blast"
8238721,5. Deviasi Loading/Dumping,Ditemukan bendera batas dumping limiter tidak update,Disposal IPD L,Front Dumping Kering,"Disposal IPD L, Front Dumping Kering","[DESKRIPSI]: Ditemukan bendera batas dumping limiter tidak update [LOKASI]: Disposal IPD L, Front Dumping Kering"
8238058,Non TBC,Terdapat kabel sensor fuel pompa belum tersambung,Aktivitas Area High Risk,Dewatering Pemompaan Check pond Pit East 2 ACI,"Aktivitas Area High Risk, Dewatering Pemompaan Check pond Pit East 2 ACI","[DESKRIPSI]: Terdapat kabel sensor fuel pompa belum tersambung [LOKASI]: Aktivitas Area High Risk, Dewatering Pemompaan Check pond Pit East 2 ACI"
8237875,Non TBC,Penempatan bahan B3 tidak tertata dengan rapi dan tidak terpisah,(B8) Workshop Champoin,Bays Champions,"(B8) Workshop Champoin, Bays Champions","[DESKRIPSI]: Penempatan bahan B3 tidak tertata dengan rapi dan tidak terpisah [LOKASI]: (B8) Workshop Champoin, Bays Champions"
8239617,Non TBC,Sampah di buang tidak pada tempatnya berpotensi kontaminasi ..,Workshop,Workshop Meteorit C2HU,Workshop Meteorit C2HU,[DESKRIPSI]: Sampah di buang tidak pada tempatnya berpotensi kontaminasi .. [LOKASI]: Workshop Meteorit C2HU
8238895,Non TBC,Chek list apar WLl 01. Belum terisi,(B PMO) Workshop,Workshop Temporary KDC,"(B PMO) Workshop, Workshop Temporary KDC","[DESKRIPSI]: Chek list apar WLl 01. Belum terisi [LOKASI]: (B PMO) Workshop, Workshop Temporary KDC"
8238524,14. Technology,Terdapat Cctv pada area pit gurimbang utara tidak aktif,Office Mining PT BC,Infrastruktur Office BC,"Office Mining PT BC, Infrastruktur Office BC","[DESKRIPSI]: Terdapat Cctv pada area pit gurimbang utara tidak aktif [LOKASI]: Office Mining PT BC, Infrastruktur Office BC"
8236618,Non TBC,"Tbc
Kable power dalam kondisi terkelupas bisa mengakibatkan short arus pendek.",Workshop Bigshop BUMA,Bays Rapair/Maintenance,"Workshop Bigshop BUMA, Bays Rapair/Maintenance","[DESKRIPSI]: Tbc Kable power dalam kondisi terkelupas bisa mengakibatkan short arus pendek. [LOKASI]: Workshop Bigshop BUMA, Bays Rapair/Maintenance"
8236193,Non TBC,Kain majun terhambur dan tidak dibuang kering sampah,Coal Crushing Plant (CPP),Pos Mooring GMO,"Coal Crushing Plant (CPP), Pos Mooring GMO","[DESKRIPSI]: Kain majun terhambur dan tidak dibuang kering sampah [LOKASI]: Coal Crushing Plant (CPP), Pos Mooring GMO"
8235250,5. Deviasi Loading/Dumping,dumping limiter belum diupdate,Project Diversion Selatan PAMA,Front Dumping Disposal PAMA,"Project Diversion Selatan PAMA, Front Dumping Disposal PAMA","[DESKRIPSI]: dumping limiter belum diupdate [LOKASI]: Project Diversion Selatan PAMA, Front Dumping Disposal PAMA"
8235409,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Penerangan area front loading EX 1185 tidak standar,Pit West,Front Loading,"Pit West, Front Loading","[DESKRIPSI]: Penerangan area front loading EX 1185 tidak standar [LOKASI]: Pit West, Front Loading"
8239005,5. Deviasi Loading/Dumping,Bendera Limiter belum di Update,Project Diversion Selatan PAMA,Front Dumping Disposal PAMA,"Project Diversion Selatan PAMA, Front Dumping Disposal PAMA","[DESKRIPSI]: Bendera Limiter belum di Update [LOKASI]: Project Diversion Selatan PAMA, Front Dumping Disposal PAMA"
8236916,Non TBC,Apar DTH 048 tidak memiliki tagging,(B PMO) Beaching Point,Parkiran Beaching Point KDC,"(B PMO) Beaching Point, Parkiran Beaching Point KDC","[DESKRIPSI]: Apar DTH 048 tidak memiliki tagging [LOKASI]: (B PMO) Beaching Point, Parkiran Beaching Point KDC"
8236280,Non TBC,Unit Hd C7106 belum ada operatornya unit sudah ready,Workshop Bigshop BUMA,Bays Rapair/Maintenance,"Workshop Bigshop BUMA, Bays Rapair/Maintenance","[DESKRIPSI]: Unit Hd C7106 belum ada operatornya unit sudah ready [LOKASI]: Workshop Bigshop BUMA, Bays Rapair/Maintenance"
8236002,Non TBC,sarung tangan bekas tidak di buang pada tempatnya,Pit Stop KM 5 FAD,Warehouse,"Pit Stop KM 5 FAD, Warehouse","[DESKRIPSI]: sarung tangan bekas tidak di buang pada tempatnya [LOKASI]: Pit Stop KM 5 FAD, Warehouse"
8238119,Non TBC,Pengukur suhu dan kelembapan ruangan belum dilakukan inspeksi,(B PMO) Office,Office KDC,"(B PMO) Office, Office KDC","[DESKRIPSI]: Pengukur suhu dan kelembapan ruangan belum dilakukan inspeksi [LOKASI]: (B PMO) Office, Office KDC"
8236239,Non TBC,Semak rumput tebal potensi sarang ular,(B8) Pit C2,Disposal,"(B8) Pit C2, Disposal","[DESKRIPSI]: Semak rumput tebal potensi sarang ular [LOKASI]: (B8) Pit C2, Disposal"
8239426,Non TBC,TH 002 KIP APAR bulan februari belum di Inspeksi,(B PMO) Workshop,Workshop Temporary KDC,"(B PMO) Workshop, Workshop Temporary KDC","[DESKRIPSI]: TH 002 KIP APAR bulan februari belum di Inspeksi [LOKASI]: (B PMO) Workshop, Workshop Temporary KDC"
8239256,Non TBC,Jalan pengeboran licin dan berlumpur akibat hujan berpotensi bahaya bagi yang melewati nya,EKSPLORASI GURIMBANG,AREA PENGEBORAN - RIG MB 73,"EKSPLORASI GURIMBANG, AREA PENGEBORAN - RIG MB 73","[DESKRIPSI]: Jalan pengeboran licin dan berlumpur akibat hujan berpotensi bahaya bagi yang melewati nya [LOKASI]: EKSPLORASI GURIMBANG, AREA PENGEBORAN - RIG MB 73"
8239433,Non TBC,KWT 009 KIP APAR bulan februari belum di Inspeksi,(B PMO) Workshop,Workshop Temporary KDC,"(B PMO) Workshop, Workshop Temporary KDC","[DESKRIPSI]: KWT 009 KIP APAR bulan februari belum di Inspeksi [LOKASI]: (B PMO) Workshop, Workshop Temporary KDC"
8238221,Non TBC,Akses jalan keluar disposal jalan syukur 1-15 belum dilengkapi dengan rambu stop,Road Management,Red Zone Jalan Syukur Segment 1-15,"Road Management, Red Zone Jalan Syukur Segment 1-15","[DESKRIPSI]: Akses jalan keluar disposal jalan syukur 1-15 belum dilengkapi dengan rambu stop [LOKASI]: Road Management, Red Zone Jalan Syukur Segment 1-15"
8239907,Non TBC,Terdapat tinggi bundwall disposal tidak standar,Disposal OPD East 1,Akses Front dumping Disposal PAMA,"Disposal OPD East 1, Akses Front dumping Disposal PAMA","[DESKRIPSI]: Terdapat tinggi bundwall disposal tidak standar [LOKASI]: Disposal OPD East 1, Akses Front dumping Disposal PAMA"
8238392,Non TBC,Bahaya ditempat kerja bekas potongan keramik berserakan di lantai berpotensi kaki pekerja tertusuk,Mess Pama,Mess Junior Staff,"Mess Pama, Mess Junior Staff","[DESKRIPSI]: Bahaya ditempat kerja bekas potongan keramik berserakan di lantai berpotensi kaki pekerja tertusuk [LOKASI]: Mess Pama, Mess Junior Staff"
7247415,Non TBC,tumpahan oli di slewing crane licin,,,,[DESKRIPSI]: tumpahan oli di slewing crane licin
8239298,Non TBC,Area manuver mpu pada lokasi peledakan licin dan berlumpur,Pit PQRT,[Area Kritis] Drill & Blast,"Pit PQRT, [Area Kritis] Drill & Blast","[DESKRIPSI]: Area manuver mpu pada lokasi peledakan licin dan berlumpur [LOKASI]: Pit PQRT, [Area Kritis] Drill & Blast"
8236081,Non TBC,TBC Pekerja tidak menggunakan sarung tangan,(B8) Civil Project,Extend Office Big Digger,"(B8) Civil Project, Extend Office Big Digger","[DESKRIPSI]: TBC Pekerja tidak menggunakan sarung tangan [LOKASI]: (B8) Civil Project, Extend Office Big Digger"
8241185,5. Deviasi Loading/Dumping,Bendera batas dumping belum di update,Project Diversion Selatan PAMA,Front Dumping Disposal PAMA,"Project Diversion Selatan PAMA, Front Dumping Disposal PAMA","[DESKRIPSI]: Bendera batas dumping belum di update [LOKASI]: Project Diversion Selatan PAMA, Front Dumping Disposal PAMA"
8239431,Non TBC,KIP APAR bulan februari belum di Inspeksi pada TH 02,(B PMO) Workshop,Workshop Temporary KDC,"(B PMO) Workshop, Workshop Temporary KDC","[DESKRIPSI]: KIP APAR bulan februari belum di Inspeksi pada TH 02 [LOKASI]: (B PMO) Workshop, Workshop Temporary KDC"
8238311,5. Deviasi Loading/Dumping,terdapat bendera batas dumping/dumping limiter tidak update,Project Rehandling Soil OPP,Disposal,"Project Rehandling Soil OPP, Disposal","[DESKRIPSI]: terdapat bendera batas dumping/dumping limiter tidak update [LOKASI]: Project Rehandling Soil OPP, Disposal"
8239106,Non TBC,Foot step unit tidak ada berpotensi menyebabkan orang terpeleset saat naik turun unit,Main Workshop Pama,Bays 1 (Wheel),"Main Workshop Pama, Bays 1 (Wheel)","[DESKRIPSI]: Foot step unit tidak ada berpotensi menyebabkan orang terpeleset saat naik turun unit [LOKASI]: Main Workshop Pama, Bays 1 (Wheel)"
8237935,Non TBC,Kondisi tangga pompa rusak tidak pada posisinya,Aktivitas Area High Risk,IKDW Stage 4 KDC,"Aktivitas Area High Risk, IKDW Stage 4 KDC","[DESKRIPSI]: Kondisi tangga pompa rusak tidak pada posisinya [LOKASI]: Aktivitas Area High Risk, IKDW Stage 4 KDC"
8239882,5. Deviasi Loading/Dumping,Bendera batas dumping limiter belum diupdate,Disposal OPD East 1,Akses Front dumping Disposal PAMA,"Disposal OPD East 1, Akses Front dumping Disposal PAMA","[DESKRIPSI]: Bendera batas dumping limiter belum diupdate [LOKASI]: Disposal OPD East 1, Akses Front dumping Disposal PAMA"
8239436,Non TBC,KIP APAR bulan februari belum di Inspeksi pada KWT 009,(B PMO) Workshop,Workshop Temporary KDC,"(B PMO) Workshop, Workshop Temporary KDC","[DESKRIPSI]: KIP APAR bulan februari belum di Inspeksi pada KWT 009 [LOKASI]: (B PMO) Workshop, Workshop Temporary KDC"
8238590,Non TBC,Kassa turbo kotor,Towing Tug,TB PERKASA 2,"Towing Tug, TB PERKASA 2","[DESKRIPSI]: Kassa turbo kotor [LOKASI]: Towing Tug, TB PERKASA 2"
7028498,Non TBC,#tbc# cable radio Lv GGP 003 tidak tertata rapi.,,,,[DESKRIPSI]: #tbc# cable radio Lv GGP 003 tidak tertata rapi.
8238224,6. Tidak terdapat pengawas/pengawas tidak memadai,Apar Pm 108 belum di inspeksi periode feb 2026,Unit Transportasi Massal,Unit Transportasi Darat,"Unit Transportasi Massal, Unit Transportasi Darat","[DESKRIPSI]: Apar Pm 108 belum di inspeksi periode feb 2026 [LOKASI]: Unit Transportasi Massal, Unit Transportasi Darat"
8237997,Non TBC,terdapat sepatu peserta pelatihan tidak di tempatkan pada tempat yang telah di sediakan,(B PMO) Office,Office KDC,"(B PMO) Office, Office KDC","[DESKRIPSI]: terdapat sepatu peserta pelatihan tidak di tempatkan pada tempat yang telah di sediakan [LOKASI]: (B PMO) Office, Office KDC"
8235315,Non TBC,Terdapat kantong air di arah front Exc 3954 potensi matrial jenuh/lembek,(B PMO) Pit Q1,Loading Soil Outpit Disposal OPD Q KDC,"(B PMO) Pit Q1, Loading Soil Outpit Disposal OPD Q KDC","[DESKRIPSI]: Terdapat kantong air di arah front Exc 3954 potensi matrial jenuh/lembek [LOKASI]: (B PMO) Pit Q1, Loading Soil Outpit Disposal OPD Q KDC"
8240765,Non TBC,Batas Dumping Untuk Front Dumping Pagi Belum Update,Project Diversion Selatan BAR,Dumping Embankment,"Project Diversion Selatan BAR, Dumping Embankment","[DESKRIPSI]: Batas Dumping Untuk Front Dumping Pagi Belum Update [LOKASI]: Project Diversion Selatan BAR, Dumping Embankment"
8236556,Non TBC,Apar DTH 040 belum dilakukan inspeksi bulanan,(B PMO) Beaching Point,Parkiran Beaching Point KDC,"(B PMO) Beaching Point, Parkiran Beaching Point KDC","[DESKRIPSI]: Apar DTH 040 belum dilakukan inspeksi bulanan [LOKASI]: (B PMO) Beaching Point, Parkiran Beaching Point KDC"
7316840,14. Technology,Operator FDT 774 tidak sesuai dengan penamaan di operator DMS (belum di update),,,,[DESKRIPSI]: Operator FDT 774 tidak sesuai dengan penamaan di operator DMS (belum di update)
8235414,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Penerangan area front loading EX 1181 tidak standar,Pit East 2,Front loading OB,"Pit East 2, Front loading OB","[DESKRIPSI]: Penerangan area front loading EX 1181 tidak standar [LOKASI]: Pit East 2, Front loading OB"
8237395,Non TBC,palu karet belum ada tagging tanda inspeksi bulan februari,Aktivitas Area High Risk,Project Extend Main Workshop Multi Ardecon,"Aktivitas Area High Risk, Project Extend Main Workshop Multi Ardecon","[DESKRIPSI]: palu karet belum ada tagging tanda inspeksi bulan februari [LOKASI]: Aktivitas Area High Risk, Project Extend Main Workshop Multi Ardecon"
8239234,Non TBC,Kamera MH02 DT4764 terlalu gelap,(B8) Infrastucture Tambang,Office DMS/ MH02,"(B8) Infrastucture Tambang, Office DMS/ MH02","[DESKRIPSI]: Kamera MH02 DT4764 terlalu gelap [LOKASI]: (B8) Infrastucture Tambang, Office DMS/ MH02"
8237815,Non TBC,rumah jangkar belum dibersihkan,Barge,BG PSPM 13,"Barge, BG PSPM 13","[DESKRIPSI]: rumah jangkar belum dibersihkan [LOKASI]: Barge, BG PSPM 13"
8239911,5. Deviasi Loading/Dumping,Terdapat Bendera batas dumping limiter belum diupdate,Disposal OPD East 1,Akses Front dumping Disposal PAMA,"Disposal OPD East 1, Akses Front dumping Disposal PAMA","[DESKRIPSI]: Terdapat Bendera batas dumping limiter belum diupdate [LOKASI]: Disposal OPD East 1, Akses Front dumping Disposal PAMA"
8240977,Non TBC,Apar area office warehouse belum dilakukan inspeksi secara rutin,Warehouse,Warehouse PT. MTN 056 SMO,Warehouse PT. MTN 056 SMO,[DESKRIPSI]: Apar area office warehouse belum dilakukan inspeksi secara rutin [LOKASI]: Warehouse PT. MTN 056 SMO
8236955,14. Technology,notifikasi DMS Transport belum dilakukan intervensi,Pit SE2,Look Out/ View Point,"Pit SE2, Look Out/ View Point","[DESKRIPSI]: notifikasi DMS Transport belum dilakukan intervensi [LOKASI]: Pit SE2, Look Out/ View Point"
8235295,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Penerangan area front loading EX 213 tidak standar,Pit East 2,Loading Point Coal,"Pit East 2, Loading Point Coal","[DESKRIPSI]: Penerangan area front loading EX 213 tidak standar [LOKASI]: Pit East 2, Loading Point Coal"
8238893,Non TBC,"Chek list apar belum teri isi di bulan februari WLL -01
",(B PMO) Workshop,Workshop Temporary KDC,"(B PMO) Workshop, Workshop Temporary KDC","[DESKRIPSI]: Chek list apar belum teri isi di bulan februari WLL -01 [LOKASI]: (B PMO) Workshop, Workshop Temporary KDC"
8237381,Non TBC,TBC. common tools palu tangan sudah patah tidak bisa digunakan,Aktivitas Area High Risk,Project Extend Main Workshop Multi Ardecon,"Aktivitas Area High Risk, Project Extend Main Workshop Multi Ardecon","[DESKRIPSI]: TBC. common tools palu tangan sudah patah tidak bisa digunakan [LOKASI]: Aktivitas Area High Risk, Project Extend Main Workshop Multi Ardecon"
8240280,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Pencahayaan front coal eaat 1 tidak standar,Pit East 1,Loading Point Coal,"Pit East 1, Loading Point Coal","[DESKRIPSI]: Pencahayaan front coal eaat 1 tidak standar [LOKASI]: Pit East 1, Loading Point Coal"
8240075,Non TBC,EYE WASH BELUM DI LAKUKAN PEMERIKSAAN BERKALA DAN BELUM TERSEDIA KIP,(B PMO) Workshop,Workshop Temporary MTN,"(B PMO) Workshop, Workshop Temporary MTN","[DESKRIPSI]: EYE WASH BELUM DI LAKUKAN PEMERIKSAAN BERKALA DAN BELUM TERSEDIA KIP [LOKASI]: (B PMO) Workshop, Workshop Temporary MTN"
8236063,Non TBC,Kacamata buram tidak layak pakai,Office Plant Pama,Infrastruktur Office Plant PAMA,Infrastruktur Office Plant PAMA,[DESKRIPSI]: Kacamata buram tidak layak pakai [LOKASI]: Infrastruktur Office Plant PAMA
8237536,Non TBC,Full body harnes tidak pada tempatnya,Unit Transportasi Massal,Unit Transportasi Darat,"Unit Transportasi Massal, Unit Transportasi Darat","[DESKRIPSI]: Full body harnes tidak pada tempatnya [LOKASI]: Unit Transportasi Massal, Unit Transportasi Darat"
8239742,Non TBC,Tampungan berisi berada di tempat terbuka agar segera dipindah ke tempat tertutup,Workshop,Workshop MTN 056,Workshop MTN 056,[DESKRIPSI]: Tampungan berisi berada di tempat terbuka agar segera dipindah ke tempat tertutup [LOKASI]: Workshop MTN 056
8235358,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Fron ex 107 penerangan tidak standar,Pit West,Front Loading,"Pit West, Front Loading","[DESKRIPSI]: Fron ex 107 penerangan tidak standar [LOKASI]: Pit West, Front Loading"
8236358,Non TBC,waktunya ganti filter racor ME,Towing Tug,TB KSA 29,"Towing Tug, TB KSA 29","[DESKRIPSI]: waktunya ganti filter racor ME [LOKASI]: Towing Tug, TB KSA 29"
8239238,Non TBC,Pelebaran Jalan In Front CD,(B8) Road Management,Jln. Labuan Cermin,"(B8) Road Management, Jln. Labuan Cermin","[DESKRIPSI]: Pelebaran Jalan In Front CD [LOKASI]: (B8) Road Management, Jln. Labuan Cermin"
8239149,Non TBC,Barikade safetyline pintu masuk lokasi peledakan blm terpasang,Pit PQRT,[Area Kritis] Drill & Blast,"Pit PQRT, [Area Kritis] Drill & Blast","[DESKRIPSI]: Barikade safetyline pintu masuk lokasi peledakan blm terpasang [LOKASI]: Pit PQRT, [Area Kritis] Drill & Blast"
8237511,Non TBC,Tumpahan Batu bara belum dibersihkan,Barge,BG RMN 2721,"Barge, BG RMN 2721","[DESKRIPSI]: Tumpahan Batu bara belum dibersihkan [LOKASI]: Barge, BG RMN 2721"
8234970,Non TBC,"#TBC, Mata cutting whell sudah limite, mohon dilakukan penggantian",Workshop MTL KM 1,Base Service & Ruang Alat Support MTL,"Workshop MTL KM 1, Base Service & Ruang Alat Support MTL","[DESKRIPSI]: #TBC, Mata cutting whell sudah limite, mohon dilakukan penggantian [LOKASI]: Workshop MTL KM 1, Base Service & Ruang Alat Support MTL"
